"variable","GEOID","NAME","estimate","moe","label","concept"
"B19122_005","31","Nebraska",57053,1303,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","39","Ohio",327338,4015,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","34","New Jersey",357807,4489,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","42","Pennsylvania",407762,4602,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","51","Virginia",254011,3338,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","46","South Dakota",23968,1133,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","55","Wisconsin",174523,2604,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","49","Utah",132536,2298,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","44","Rhode Island",37179,1645,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","53","Washington",209044,3054,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","47","Tennessee",171736,3569,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","56","Wyoming",13996,934,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","50","Vermont",16251,791,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","45","South Carolina",116089,2912,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","54","West Virginia",32977,1218,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","48","Texas",844460,9075,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
"B19122_005","72","Puerto Rico",35368,1558,"Estimate!!Total:!!3 or more earners","NUMBER OF EARNERS IN FAMILY"
